Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	End Date	End Clock Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Species	Signal Type	annotator
1436	CESCAB_20240823_225522.flac	CESCAB_20240823_225522.flac	130137.600500107	130138.342999935	2024/8/23  22:55:49.6005	2024/8/23	22:55:50.3430	0.7425	7549.561	21691.697	17343.75	Delphinidae	whistles	SA
1437	CESCAB_20240823_230252.flac	CESCAB_20240823_230252.flac	130144.436000109	130144.908499956	2024/8/23  23:02:56.4360	2024/8/23	23:02:56.9085	0.4725	7230.566	14248.467	8437.5	Delphinidae	whistles	SA
1438	CESCAB_20240823_230252.flac	CESCAB_20240823_230252.flac	130153.665100098	130154.587599993	2024/8/23  23:03:05.6651	2024/8/23	23:03:06.5876	0.9225	5954.583	19565.06	17343.75	Delphinidae	whistles	SA
1439	CESCAB_20240823_230252.flac	CESCAB_20240823_230252.flac	130163.697900057	130164.411099911	2024/8/23  23:03:15.6979	2024/8/23	23:03:16.4111	0.7132	8825.543	14248.467	8906.25	Delphinidae	whistles	SA
1440	CESCAB_20240823_230252.flac	CESCAB_20240823_230252.flac	130169.221600056	130169.640100002	2024/8/23  23:03:21.2216	2024/8/23	23:03:21.6401	0.4185	7974.889	16587.768	8437.5	Delphinidae	whistles	SA
1441	CESCAB_20240823_231022.flac	CESCAB_20240823_231022.flac	130171.597599983	130172.157900095	2024/8/23  23:10:23.5976	2024/8/23	23:10:24.1579	0.5603	7336.897	17332.091	16875	Delphinidae	whistles	SA
1442	CESCAB_20240823_231022.flac	CESCAB_20240823_231022.flac	130174.815099955	130175.186399937	2024/8/23  23:10:26.8151	2024/8/23	23:10:27.1864	0.3713	6911.57	15311.786	7031.25	Delphinidae	whistles	SA
1443	CESCAB_20240823_231022.flac	CESCAB_20240823_231022.flac	130177.755000114	130178.317500114	2024/8/23  23:10:29.7550	2024/8/23	23:10:30.3175	0.5625	6167.247	14886.459	6562.5	Delphinidae	whistles	SA
1444	CESCAB_20240823_231022.flac	CESCAB_20240823_231022.flac	130178.937700033	130179.6868999	2024/8/23  23:10:30.9377	2024/8/23	23:10:31.6869	0.7492	7230.566	17757.418	17343.75	Delphinidae	whistles	SA
1445	CESCAB_20240823_231022.flac	CESCAB_20240823_231022.flac	130181.349699974	130181.970700026	2024/8/23  23:10:33.3497	2024/8/23	23:10:33.9707	0.621	9250.871	20309.383	17343.75	Delphinidae	whistles	SA
1446	CESCAB_20240823_231022.flac	CESCAB_20240823_231022.flac	130184.443399906	130184.913700104	2024/8/23  23:10:36.4434	2024/8/23	23:10:36.9137	0.4703	6486.243	17863.75	17343.75	Delphinidae	whistles	SA
1447	CESCAB_20240823_231752.flac	CESCAB_20240823_231752.flac	130205.737999916	130206.725699902	2024/8/23  23:17:57.7380	2024/8/23	23:17:58.7257	0.9877	7124.234	23180.343	9375	Delphinidae	whistles	SA
1448	CESCAB_20240823_231752.flac	CESCAB_20240823_231752.flac	130223.359100103	130223.800100088	2024/8/23  23:18:15.3591	2024/8/23	23:18:15.8001	0.441	6698.906	21266.369	17343.75	Delphinidae	whistles	SA
1449	CESCAB_20240823_231752.flac	CESCAB_20240823_231752.flac	130226.754300117	130227.690299988	2024/8/23  23:18:18.7543	2024/8/23	23:18:19.6903	0.936	7762.225	22967.679	9375	Delphinidae	whistles	SA
1450	CESCAB_20240823_231752.flac	CESCAB_20240823_231752.flac	130228.605200052	130229.527699947	2024/8/23  23:18:20.6052	2024/8/23	23:18:21.5277	0.9225	6911.57	18395.409	9375	Delphinidae	whistles	SA
1451	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130232.339799881	130232.823600054	2024/8/23  23:25:24.3398	2024/8/23	23:25:24.8236	0.4838	6805.238	15418.118	7031.25	Delphinidae	whistles	SA
1452	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130238.565599918	130239.440799952	2024/8/23  23:25:30.5656	2024/8/23	23:25:31.4408	0.8752	3721.615	21691.697	4218.75	Delphinidae	whistles	SA
1453	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130240.347100019	130240.920799971	2024/8/23  23:25:32.3471	2024/8/23	23:25:32.9208	0.5737	10207.857	21904.36	17343.75	Delphinidae	whistles	SA
1454	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130240.75880003	130241.305599928	2024/8/23  23:25:32.7588	2024/8/23	23:25:33.3056	0.5468	5316.592	19139.732	17343.75	Delphinidae	whistles	SA
1455	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130241.639699936	130242.688199997	2024/8/23  23:25:33.6397	2024/8/23	23:25:34.6882	1.0485	5422.924	14035.804	5625	Delphinidae	whistles	SA
1456	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130244.771300077	130245.630399942	2024/8/23  23:25:36.7713	2024/8/23	23:25:37.6304	0.8591	7655.893	25732.307	23906.25	Delphinidae	whistles	SA
1457	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130245.747800112	130246.672199965	2024/8/23  23:25:37.7478	2024/8/23	23:25:38.6722	0.9244	6911.57	21053.706	17343.75	Delphinidae	whistles	SA
1458	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130249.222500086	130250.135799885	2024/8/23  23:25:41.2225	2024/8/23	23:25:42.1358	0.9133	7974.889	13610.476	11250	Delphinidae	whistles	SA
1459	CESCAB_20240823_232522.flac	CESCAB_20240823_232522.flac	130256.249599934	130257.048300028	2024/8/23  23:25:48.2496	2024/8/23	23:25:49.0483	0.7987	7868.557	23924.666	23906.25	Delphinidae	whistles	SA
1460	CESCAB_20240823_233252.flac	CESCAB_20240823_233252.flac	130283.791699886	130284.245100021	2024/8/23  23:33:15.7917	2024/8/23	23:33:16.2451	0.4534	5741.92	21479.033	17343.75	Delphinidae	whistles	SA
1461	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130320.09649992	130320.320800066	2024/8/23  23:47:52.0965	2024/8/23	23:47:52.3208	0.2243	7549.561	16694.1	15000	Delphinidae	whistles	SA
1462	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130320.780600071	130321.146500111	2024/8/23  23:47:52.7806	2024/8/23	23:47:53.1465	0.3659	7549.561	20309.383	15000	Delphinidae	whistles	SA
1463	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130322.413899899	130323.355700016	2024/8/23  23:47:54.4139	2024/8/23	23:47:55.3557	0.9418	6698.906	27008.289	15000	Delphinidae	whistles	SA
1464	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130328.979899883	130329.555799961	2024/8/23  23:48:00.9799	2024/8/23	23:48:01.5558	0.5759	9463.534	22117.024	15000	Delphinidae	whistles	SA
1465	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130333.181900024	130333.662400007	2024/8/23  23:48:05.1819	2024/8/23	23:48:05.6624	0.4805	7443.229	20203.051	15000	Delphinidae	whistles	SA
1466	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130336.891700029	130337.416699886	2024/8/23  23:48:08.8917	2024/8/23	23:48:09.4167	0.525	8506.548	12866.153	10781.25	Delphinidae	whistles	SA
1467	CESCAB_20240823_234752.flac	CESCAB_20240823_234752.flac	130347.914099932	130348.361200094	2024/8/23  23:48:19.9141	2024/8/23	23:48:20.3612	0.4471	7655.893	16375.104	15000	Delphinidae	whistles	SA
1468	CESCAB_20240823_235522.flac	CESCAB_20240823_235522.flac	130371.627199888	130372.790699959	2024/8/23  23:55:43.6272	2024/8/23	23:55:44.7907	1.1635	7779.511	15879.827	15000	Delphinidae	whistles	SA
1469	CESCAB_20240823_235522.flac	CESCAB_20240823_235522.flac	130371.742199898	130372.411999941	2024/8/23  23:55:43.7422	2024/8/23	23:55:44.4120	0.6698	7124.234	21160.038	15000	Delphinidae	whistles	SA
1470	CESCAB_20240823_235522.flac	CESCAB_20240823_235522.flac	130376.665999889	130377.924499989	2024/8/23  23:55:48.6660	2024/8/23	23:55:49.9245	1.2585	6911.57	23180.343	15000	Delphinidae	whistles	SA
1471	CESCAB_20240823_235522.flac	CESCAB_20240823_235522.flac	130376.96600008	130378.035700083	2024/8/23  23:55:48.9660	2024/8/23	23:55:50.0357	1.0697	8620.038	16729.679	15000	Delphinidae	whistles	SA
1472	CESCAB_20240824_002522.flac	CESCAB_20240824_002522.flac	130498.669800043	130499.481400013	2024/8/24  0:25:50.6698	2024/8/24	0:25:51.4814	0.8116	7712.665	12703.214	7968.75	Delphinidae	whistles	SA
1473	CESCAB_20240824_024022.flac	CESCAB_20240824_024022.flac	131012.48239994	131013.5473001	2024/8/24  2:40:24.4824	2024/8/24	2:40:25.5473	1.0649	7429.112	13383.743	8906.25	Delphinidae	whistles	SA
1474	CESCAB_20240824_032522.flac	CESCAB_20240824_032522.flac	131215.860599995	131216.761399984	2024/8/24  3:25:47.8606	2024/8/24	3:25:48.7614	0.9008	7882.798	14744.802	8437.5	Delphinidae	whistles	SA
1475	CESCAB_20240824_041752.flac	CESCAB_20240824_041752.flac	131419.396500111	131420.32069993	2024/8/24  4:18:11.3965	2024/8/24	4:18:12.3207	0.9242	6578.45	19508.507	7968.75	Delphinidae	whistles	SA
1476	CESCAB_20240824_041752.flac	CESCAB_20240824_041752.flac	131424.134799957	131424.988600016	2024/8/24  4:18:16.1348	2024/8/24	4:18:16.9886	0.8538	8166.352	15992.439	8437.5	Delphinidae	whistles	SA
1477	CESCAB_20240824_042522.flac	CESCAB_20240824_042522.flac	131430.416599989	131431.659800053	2024/8/24  4:25:22.4166	2024/8/24	4:25:23.6598	1.2432	7712.665	15425.331	9843.75	Delphinidae	whistles	SA
1478	CESCAB_20240824_103252.flac	CESCAB_20240824_103252.flac	132902.747200012	132903.357000113	2024/8/24  10:32:54.7472	2024/8/24	10:32:55.3570	0.6098	8960.302	13497.164	10781.25	Delphinidae	whistles	SA
1479	CESCAB_20240824_103252.flac	CESCAB_20240824_103252.flac	132904.281300068	132904.487699986	2024/8/24  10:32:56.2813	2024/8/24	10:32:56.4877	0.2064	6238.185	11342.155	10781.25	Delphinidae	whistles	SA
1480	CESCAB_20240824_103252.flac	CESCAB_20240824_103252.flac	132916.267800093	132916.87770009	2024/8/24  10:33:08.2678	2024/8/24	10:33:08.8777	0.6099	7939.509	13383.743	10781.25	Delphinidae	whistles	SA
1481	CESCAB_20240824_103252.flac	CESCAB_20240824_103252.flac	132929.652400017	132929.966700077	2024/8/24  10:33:21.6524	2024/8/24	10:33:21.9667	0.3143	7032.136	11625.709	10781.25	Delphinidae	whistles	SA
1482	CESCAB_20240824_104022.flac	CESCAB_20240824_104022.flac	132936.515899897	132937.261899948	2024/8/24  10:40:28.5159	2024/8/24	10:40:29.2619	0.746	8052.93	16389.414	8437.5	Delphinidae	whistles	SA
1483	CESCAB_20240824_104022.flac	CESCAB_20240824_104022.flac	132950.627500057	132951.331199884	2024/8/24  10:40:42.6275	2024/8/24	10:40:43.3312	0.7037	8903.592	15879.017	8906.25	Delphinidae	whistles	SA
1484	CESCAB_20240824_104022.flac	CESCAB_20240824_104022.flac	132953.465800047	132954.178900003	2024/8/24  10:40:45.4658	2024/8/24	10:40:46.1789	0.7131	6465.028	13383.743	8437.5	Delphinidae	whistles	SA
1485	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132960.871799946	132961.125200033	2024/8/24  10:47:52.8718	2024/8/24	10:47:53.1252	0.2534	8052.93	13383.743	8437.5	Delphinidae	whistles	SA
1486	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132966.623500109	132967.641499996	2024/8/24  10:47:58.6235	2024/8/24	10:47:59.6415	1.018	7542.533	14461.248	9375	Delphinidae	whistles	SA
1487	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132968.404700041	132968.817500114	2024/8/24  10:48:00.4047	2024/8/24	10:48:00.8175	0.4128	6691.871	12816.635	10781.25	Delphinidae	whistles	SA
1488	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132971.815299988	132973.030400038	2024/8/24  10:48:03.8153	2024/8/24	10:48:05.0304	1.2151	8109.641	20189.036	10781.25	Delphinidae	whistles	SA
1489	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132974.407999992	132975.388499975	2024/8/24  10:48:06.4080	2024/8/24	10:48:07.3885	0.9805	8223.062	14631.38	9375	Delphinidae	whistles	SA
1490	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132975.824800014	132976.5473001	2024/8/24  10:48:07.8248	2024/8/24	10:48:08.5473	0.7225	7372.401	12249.527	9375	Delphinidae	whistles	SA
1491	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132976.968499899	132977.841099977	2024/8/24  10:48:08.9685	2024/8/24	10:48:09.8411	0.8726	7712.665	19565.217	9375	Delphinidae	whistles	SA
1492	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132981.525599957	132985.457000017	2024/8/24  10:48:13.5256	2024/8/24	10:48:17.4570	3.9314	6805.293	19735.35	9843.75	Delphinidae	whistles	SA
1493	CESCAB_20240824_104752.flac	CESCAB_20240824_104752.flac	132986.132600069	132988.304699898	2024/8/24  10:48:18.1326	2024/8/24	10:48:20.3047	2.1721	8166.352	18771.267	10781.25	Delphinidae	whistles	SA
1494	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	132991.3822999	132991.987499952	2024/8/24  10:55:23.3823	2024/8/24	10:55:23.9875	0.6052	10094.518	15708.885	10312.5	Delphinidae	whistles	SA
1495	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	132996.861799955	132997.448299885	2024/8/24  10:55:28.8618	2024/8/24	10:55:29.4483	0.5865	7599.244	21209.83	9843.75	Delphinidae	whistles	SA
1496	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	132998.098500013	132998.745899916	2024/8/24  10:55:30.0985	2024/8/24	10:55:30.7459	0.6474	7429.112	16446.125	9843.75	Delphinidae	whistles	SA
1497	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	133000.744600058	133001.274699926	2024/8/24  10:55:32.7446	2024/8/24	10:55:33.2747	0.5301	8279.773	16332.703	9843.75	Delphinidae	whistles	SA
1498	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	133003.86439991	133004.647799969	2024/8/24  10:55:35.8644	2024/8/24	10:55:36.6478	0.7834	7542.533	21209.83	9843.75	Delphinidae	whistles	SA
1499	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	133006.194400072	133007.329699993	2024/8/24  10:55:38.1944	2024/8/24	10:55:39.3297	1.1353	8960.302	18317.58	10781.25	Delphinidae	whistles	SA
1500	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	133007.958400011	133009.150000095	2024/8/24  10:55:39.9584	2024/8/24	10:55:41.1500	1.1916	9243.856	20302.457	10781.25	Delphinidae	whistles	SA
1501	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	133011.791300058	133012.382400036	2024/8/24  10:55:43.7913	2024/8/24	10:55:44.3824	0.5911	10434.783	20075.614	10781.25	Delphinidae	whistles	SA
1502	CESCAB_20240824_105522.flac	CESCAB_20240824_105522.flac	133014.399300098	133015.605000019	2024/8/24  10:55:46.3993	2024/8/24	10:55:47.6050	1.2057	10264.65	19621.928	10781.25	Delphinidae	whistles	SA
1503	CESCAB_20240824_110252_glider_noise.flac	CESCAB_20240824_110252_glider_noise.flac	133034.109299898	133035.572999954	2024/8/24  11:03:06.1093	2024/8/24	11:03:07.5730	1.4637	6918.715	16616.257	9843.75	Delphinidae	whistles	SA
1504	CESCAB_20240824_110252_glider_noise.flac	CESCAB_20240824_110252_glider_noise.flac	133039.710799932	133040.198699951	2024/8/24  11:03:11.7108	2024/8/24	11:03:12.1987	0.4879	9584.121	16899.811	11718.75	Delphinidae	whistles	SA
1505	CESCAB_20240824_110252_glider_noise.flac	CESCAB_20240824_110252_glider_noise.flac	133040.691299915	133041.709300041	2024/8/24  11:03:12.6913	2024/8/24	11:03:13.7093	1.018	8109.641	14914.934	9843.75	Delphinidae	whistles	SA
1506	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133050.096699953	133053.930900097	2024/8/24  11:10:22.0967	2024/8/24	11:10:25.9309	3.8342	5897.921	18998.11	15937.5	Delphinidae	whistles	SA
1507	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133056.260699987	133058.625200033	2024/8/24  11:10:28.2607	2024/8/24	11:10:30.6252	2.3645	6635.161	21039.698	15937.5	Delphinidae	whistles	SA
1508	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133059.317600012	133059.974299908	2024/8/24  11:10:31.3176	2024/8/24	11:10:31.9743	0.6567	7769.376	16105.86	11250	Delphinidae	whistles	SA
1509	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133060.710999966	133061.241100073	2024/8/24  11:10:32.7110	2024/8/24	11:10:33.2411	0.5301	7485.822	12589.792	11250	Delphinidae	whistles	SA
1510	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133061.938999891	133064.248699903	2024/8/24  11:10:33.9390	2024/8/24	11:10:36.2487	2.3097	7939.509	16899.811	15937.5	Delphinidae	whistles	SA
1511	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133064.726099968	133065.251499891	2024/8/24  11:10:36.7261	2024/8/24	11:10:37.2515	0.5254	8166.352	15198.488	11250	Delphinidae	whistles	SA
1512	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133066.700200081	133067.802700043	2024/8/24  11:10:38.7002	2024/8/24	11:10:39.8027	1.1025	7599.244	15879.017	11250	Delphinidae	whistles	SA
1513	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133070.005599976	133070.540400028	2024/8/24  11:10:42.0056	2024/8/24	11:10:42.5404	0.5348	10264.65	19962.193	17812.5	Delphinidae	whistles	SA
1514	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133070.643699884	133071.136300087	2024/8/24  11:10:42.6437	2024/8/24	11:10:43.1363	0.4926	9130.435	20189.036	17812.5	Delphinidae	whistles	SA
1515	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133072.532299995	133076.946899891	2024/8/24  11:10:44.5323	2024/8/24	11:10:48.9469	4.4146	7485.822	20982.987	15937.5	Delphinidae	whistles	SA
1516	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133077.450599909	133078.496700048	2024/8/24  11:10:49.4506	2024/8/24	11:10:50.4967	1.0461	8166.352	18317.58	17812.5	Delphinidae	whistles	SA
1517	CESCAB_20240824_111022.flac	CESCAB_20240824_111022.flac	133078.872100115	133079.965199947	2024/8/24  11:10:50.8721	2024/8/24	11:10:51.9652	1.0931	8223.062	20075.614	17812.5	Delphinidae	whistles	SA
1518	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133080.422899961	133081.375299931	2024/8/24  11:17:52.4229	2024/8/24	11:17:53.3753	0.9524	10037.807	14858.223	12656.25	Delphinidae	whistles	SA
1519	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133083.959399939	133084.588000059	2024/8/24  11:17:55.9594	2024/8/24	11:17:56.5880	0.6286	11342.155	18544.423	12656.25	Delphinidae	whistles	SA
1520	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133085.817300081	133087.459300041	2024/8/24  11:17:57.8173	2024/8/24	11:17:59.4593	1.642	9640.832	16275.992	10312.5	Delphinidae	whistles	SA
1521	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133091.099100113	133091.737099886	2024/8/24  11:18:03.0991	2024/8/24	11:18:03.7371	0.638	9527.41	14404.537	9843.75	Delphinidae	whistles	SA
1522	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133094.006999969	133095.226799965	2024/8/24  11:18:06.0070	2024/8/24	11:18:07.2268	1.2198	9527.41	16389.414	9843.75	Delphinidae	whistles	SA
1523	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133096.500799894	133096.960599899	2024/8/24  11:18:08.5008	2024/8/24	11:18:08.9606	0.4598	9073.724	14177.694	9843.75	Delphinidae	whistles	SA
1524	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133097.29369998	133099.65350008	2024/8/24  11:18:09.2937	2024/8/24	11:18:11.6535	2.3598	8279.773	20302.457	12187.5	Delphinidae	whistles	SA
1525	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133101.635999918	133102.034800053	2024/8/24  11:18:13.6360	2024/8/24	11:18:14.0348	0.3988	7202.268	12022.684	9843.75	Delphinidae	whistles	SA
1526	CESCAB_20240824_111752.flac	CESCAB_20240824_111752.flac	133104.83829999	133106.180000067	2024/8/24  11:18:16.8383	2024/8/24	11:18:18.1800	1.3417	10321.361	16275.992	10781.25	Delphinidae	whistles	SA
1527	CESCAB_20240824_112522.flac	CESCAB_20240824_112522.flac	133119.495699883	133120.424599886	2024/8/24  11:25:31.4957	2024/8/24	11:25:32.4246	0.9289	8960.302	17013.233	12656.25	Delphinidae	whistles	SA
1528	CESCAB_20240824_112522.flac	CESCAB_20240824_112522.flac	133123.21600008	133124.09800005	2024/8/24  11:25:35.2160	2024/8/24	11:25:36.0980	0.882	8109.641	12362.949	12187.5	Delphinidae	whistles	SA
1529	CESCAB_20240824_112522.flac	CESCAB_20240824_112522.flac	133125.213200092	133127.746599913	2024/8/24  11:25:37.2132	2024/8/24	11:25:39.7466	2.5334	6465.028	21947.07	12187.5	Delphinidae	whistles	SA
1530	CESCAB_20240824_112522.flac	CESCAB_20240824_112522.flac	133128.266400099	133130.180500031	2024/8/24  11:25:40.2664	2024/8/24	11:25:42.1805	1.9141	6124.764	19281.664	8906.25	Delphinidae	whistles	SA
1531	CESCAB_20240824_112522.flac	CESCAB_20240824_112522.flac	133138.702399969	133139.668800116	2024/8/24  11:25:50.7024	2024/8/24	11:25:51.6688	0.9664	7599.244	13270.321	12656.25	Delphinidae	whistles	SA
1532	CESCAB_20240824_113252.flac	CESCAB_20240824_113252.flac	133148.305700064	133149.178299904	2024/8/24  11:33:00.3057	2024/8/24	11:33:01.1783	0.8726	8449.905	16219.282	10312.5	Delphinidae	whistles	SA
1533	CESCAB_20240824_113252.flac	CESCAB_20240824_113252.flac	133155.58039999	133156.204099894	2024/8/24  11:33:07.5804	2024/8/24	11:33:08.2041	0.6237	8588.957	19447.853	10312.5	Delphinidae	whistles	SA
1534	CESCAB_20240824_113252.flac	CESCAB_20240824_113252.flac	133156.786099911	133158.09980011	2024/8/24  11:33:08.7861	2024/8/24	11:33:10.0998	1.3137	9018.405	14907.975	9375	Delphinidae	whistles	SA
1535	CESCAB_20240824_113252.flac	CESCAB_20240824_113252.flac	133161.435800076	133161.954200029	2024/8/24  11:33:13.4358	2024/8/24	11:33:13.9542	0.5184	7791.411	14355.828	10312.5	Delphinidae	whistles	SA
1536	CESCAB_20240824_114022.flac	CESCAB_20240824_114022.flac	133180.7651999	133182.400700092	2024/8/24  11:40:32.7652	2024/8/24	11:40:34.4007	1.6355	5337.423	27423.313	11250	Delphinidae	whistles	SA
1537	CESCAB_20240824_114022.flac	CESCAB_20240824_114022.flac	133183.174900055	133183.728899956	2024/8/24  11:40:35.1749	2024/8/24	11:40:35.7289	0.554	9509.202	14907.975	13593.75	Delphinidae	whistles	SA
1538	CESCAB_20240824_114022.flac	CESCAB_20240824_114022.flac	133185.617300034	133186.440000057	2024/8/24  11:40:37.6173	2024/8/24	11:40:38.4400	0.8227	5521.472	20184.049	13593.75	Delphinidae	whistles	SA
